"s","a","r","sp"
31937,5,-25,31941
31941,5,-25,31446
31446,5,-25,31450
31450,5,-25,30954
30954,5,-25,30958
30958,5,99975,30962
25343,6,-100,25220
25220,5,-25,25220
25220,1,-225,24720
24720,2,-100,24220
24220,3,-25,23719
23719,3,-25,23718
23718,1,-225,23216
23216,1,-225,22715
22715,5,-25,22713
22713,2,-100,22211
22211,3,-25,22209
22209,4,0,21707
21707,7,-225,22205
22205,7,-225,22704
22704,7,-225,22702
22702,4,0,22701
22701,6,-100,23200
23200,7,-225,23699
23699,1,-225,23198
23198,2,-100,23197
23197,1,-225,22695
22695,3,-25,22694
22694,2,-100,22692
22692,7,-225,23191
23191,7,-225,23690
23690,5,-25,23689
23689,7,-225,24189
24189,2,-100,24188
24188,2,-100,24188
24188,7,-225,24688
24688,5,-25,25188
25188,7,-225,25688
25688,4,0,25688
25688,5,-25,26189
26189,7,-225,26690
26690,4,0,26691
26691,5,-25,26693
26693,2,-100,26694
26694,2,-100,26695
26695,4,0,26696
26696,2,-100,26197
26197,2,-100,26198
26198,6,-100,26699
26699,4,0,26700
26700,5,-25,26702
26702,2,-100,26703
26703,4,0,26704
26704,1,-225,26205
26205,7,-225,26706
26706,4,0,26707
26707,5,-25,26708
26708,1,-225,26209
26209,6,-100,26710
26710,2,-100,26211
26211,4,0,26212
26212,3,-25,25713
25713,5,-25,26214
26214,1,-225,25714
25714,4,0,25714
25714,3,-25,25215
25215,6,-100,25215
25215,5,-25,25715
25715,2,-100,25215
25215,4,0,24715
24715,4,0,24715
24715,6,-100,25215
25215,6,-100,25216
25216,3,-25,25216
25216,7,-225,25216
25216,4,0,25216
25216,2,-100,24716
24716,3,-25,24215
24215,3,-25,24215
24215,3,-25,23714
23714,1,-225,23213
23213,6,-100,23712
23712,6,-100,23711
23711,5,-25,23710
23710,4,0,23710
23710,5,-25,24209
24209,6,-100,24208
24208,3,-25,24208
24208,6,-100,24207
24207,4,0,24207
24207,2,-100,24206
24206,7,-225,24206
24206,3,-25,24205
24205,2,-100,23704
23704,5,-25,23704
23704,1,-225,23703
23703,7,-225,24202
24202,4,0,24202
24202,3,-25,23701
23701,5,-25,24200
24200,1,-225,23699
23699,6,-100,24199
24199,4,0,24198
24198,1,-225,24198
24198,1,-225,23697
23697,4,0,23696
23696,6,-100,24196
24196,5,-25,24696
24696,7,-225,24696
24696,2,-100,24695
24695,7,-225,25195
25195,7,-225,25696
25696,7,-225,26197
26197,7,-225,26198
26198,3,-25,26199
26199,7,-225,26700
26700,4,0,26701
26701,5,-25,27202
27202,6,-100,27204
27204,1,-225,27205
27205,1,-225,26707
26707,7,-225,27208
27208,7,-225,27210
27210,2,-100,26711
26711,2,-100,26712
26712,5,-25,26713
26713,2,-100,26214
26214,6,-100,26215
26215,5,-25,26216
26216,1,-225,26217
26217,1,-225,25717
25717,2,-100,25217
25217,6,-100,25217
25217,5,-25,25218
25218,4,0,25218
25218,7,-225,25218
25218,4,0,25218
25218,7,-225,25218
25218,1,-225,24718
24718,1,-225,24218
24218,6,-100,24718
24718,1,-225,24217
24217,4,0,24217
24217,6,-100,24216
24216,3,-25,23715
23715,6,-100,24215
24215,5,-25,24214
24214,6,-100,24214
24214,1,-225,24213
24213,4,0,23713
23713,6,-100,24212
24212,2,-100,23711
23711,6,-100,24211
24211,5,-25,24210
24210,6,-100,24209
24209,2,-100,24209
24209,6,-100,24208
24208,3,-25,24208
24208,2,-100,23707
23707,3,-25,23706
23706,4,0,23705
23705,5,-25,23704
23704,3,-25,23703
23703,1,-225,23202
23202,6,-100,23701
23701,2,-100,23200
23200,6,-100,23699
23699,1,-225,23198
23198,3,-25,23197
23197,6,-100,23696
23696,3,-25,23695
23695,3,-25,23694
23694,1,-225,23193
23193,1,-225,23192
23192,4,0,23191
23191,1,-225,23189
23189,5,-25,23688
23688,7,-225,24188
24188,5,-25,24187
24187,6,-100,24687
24687,5,-25,25188
25188,2,-100,25188
25188,6,-100,25688
25688,7,-225,26189
26189,5,-25,26190
26190,6,-100,26691
26691,1,-225,26693
26693,7,-225,27194
27194,4,0,27196
27196,7,-225,27698
27698,3,-25,27699
27699,3,-25,27701
27701,1,-225,27203
27203,4,0,27204
27204,3,-25,27206
27206,2,-100,26707
26707,6,-100,27209
27209,5,-25,27210
27210,4,0,27212
27212,4,0,27213
27213,2,-100,26714
26714,1,-225,26215
26215,4,0,26216
26216,3,-25,25717
25717,4,0,25717
25717,4,0,25718
25718,1,-225,25218
25218,7,-225,25218
25218,2,-100,24718
24718,5,-25,24718
24718,7,-225,25218
25218,3,-25,24718
24718,7,-225,24718
24718,2,-100,24217
24217,1,-225,24217
24217,1,-225,23716
23716,1,-225,23215
23215,4,0,23213
23213,1,-225,22712
22712,1,-225,22210
22210,1,-225,21708
21708,7,-225,22206
22206,7,-225,22204
22204,6,-100,22702
22702,7,-225,23201
23201,3,-25,23200
23200,7,-225,23199
23199,1,-225,23197
23197,2,-100,22696
22696,7,-225,23195
23195,2,-100,23193
23193,2,-100,22692
22692,1,-225,22691
22691,5,-25,23189
23189,2,-100,22688
22688,1,-225,22686
22686,6,-100,23185
23185,6,-100,23684
23684,1,-225,23683
23683,2,-100,23682
23682,1,-225,23681
23681,1,-225,23680
23680,5,-25,23680
23680,2,-100,23679
23679,3,-25,23678
23678,5,-25,24178
24178,3,-25,24678
24678,3,-25,24677
24677,3,-25,24677
24677,3,-25,24677
24677,6,-100,25678
25678,2,-100,25678
25678,1,-225,25678
25678,2,-100,25679
25679,7,-225,26180
26180,7,-225,26681
26681,3,-25,26682
26682,6,-100,27184
27184,3,-25,27185
27185,7,-225,27687
27687,2,-100,27689
27689,5,-25,28191
28191,7,-225,28694
28694,2,-100,28196
28196,1,-225,28198
28198,5,-25,28201
28201,2,-100,28203
28203,2,-100,27705
27705,3,-25,27707
27707,6,-100,28209
28209,3,-25,27711
27711,3,-25,27712
27712,4,0,27214
27214,4,0,27216
27216,6,-100,27718
27718,3,-25,27219
27219,4,0,27221
27221,6,-100,27222
27222,1,-225,26723
26723,2,-100,26224
26224,7,-225,26225
26225,2,-100,25726
25726,5,-25,25726
25726,7,-225,25727
25727,7,-225,25727
25727,7,-225,25728
25728,2,-100,25228
25228,4,0,25229
25229,2,-100,24728
24728,6,-100,24728
24728,2,-100,24227
24227,5,-25,23727
23727,1,-225,23226
23226,3,-25,23224
23224,4,0,22723
22723,7,-225,22721
22721,4,0,22720
22720,2,-100,22218
22218,2,-100,21716
21716,3,-25,21714
21714,4,0,21211
21211,7,-225,21709
21709,7,-225,21707
21707,2,-100,21705
21705,3,-25,21202
21202,1,-225,21200
21200,3,-25,21197
21197,3,-25,21194
21194,1,-225,20691
20691,7,-225,21189
21189,7,-225,21687
21687,5,-25,22185
22185,3,-25,22183
22183,1,-225,22181
22181,3,-25,22179
22179,4,0,22677
22677,7,-225,23176
23176,1,-225,23174
23174,1,-225,23173
23173,3,-25,23172
23172,6,-100,23671
23671,3,-25,24171
24171,5,-25,24671
24671,2,-100,24670
24670,7,-225,25171
25171,2,-100,25171
25171,7,-225,26172
26172,6,-100,26673
26673,1,-225,26674
26674,1,-225,26676
26676,7,-225,27177
27177,3,-25,27679
27679,2,-100,27681
27681,5,-25,28183
28183,4,0,28185
28185,6,-100,28688
28688,1,-225,28690
28690,7,-225,29193
29193,7,-225,29696
29696,4,0,29699
29699,6,-100,30203
30203,2,-100,29706
29706,5,-25,29709
29709,6,-100,30213
30213,3,-25,29716
29716,5,-25,29720
29720,2,-100,29223
29223,7,-225,29726
29726,7,-225,29729
29729,2,-100,29232
29232,1,-225,28234
28234,1,-225,27736
27736,1,-225,27238
27238,6,-100,27239
27239,3,-25,26740
26740,4,0,26241
26241,1,-225,25742
25742,3,-25,25242
25242,5,-25,24741
24741,7,-225,24741
24741,6,-100,24741
24741,7,-225,24741
24741,2,-100,23740
23740,5,-25,23739
23739,7,-225,23738
23738,2,-100,22737
22737,7,-225,22735
22735,1,-225,22233
22233,5,-25,22231
22231,5,-25,21729
21729,1,-225,21227
21227,4,0,21224
21224,6,-100,21222
21222,7,-225,21219
21219,7,-225,21717
21717,1,-225,21214
21214,1,-225,20711
20711,1,-225,20208
20208,3,-25,20205
20205,7,-225,20202
20202,2,-100,20198
20198,6,-100,20695
20695,1,-225,20192
20192,5,-25,20689
20689,7,-225,21186
21186,6,-100,21684
21684,5,-25,22182
22182,4,0,22180
22180,7,-225,22679
22679,4,0,23177
23177,2,-100,23176
23176,4,0,23175
23175,6,-100,24174
24174,7,-225,24674
24674,2,-100,24674
24674,2,-100,24674
24674,5,-25,25174
25174,4,0,25674
25674,1,-225,25675
25675,1,-225,25675
25675,2,-100,25676
25676,5,-25,26176
26176,6,-100,26677
26677,5,-25,27179
27179,6,-100,27681
27681,1,-225,27683
27683,6,-100,28185
28185,2,-100,28187
28187,5,-25,28189
28189,1,-225,28192
28192,6,-100,28694
28694,1,-225,28697
28697,4,0,28699
28699,2,-100,28201
28201,2,-100,28204
28204,7,-225,28206
28206,3,-25,28208
28208,5,-25,28211
28211,2,-100,28213
28213,1,-225,27714
27714,1,-225,27216
27216,2,-100,26717
26717,7,-225,26719
26719,5,-25,26720
26720,6,-100,27221
27221,6,-100,27223
27223,6,-100,27224
27224,5,-25,27226
27226,7,-225,27228
27228,3,-25,27229
27229,4,0,26730
26730,7,-225,26731
26731,1,-225,26232
26232,7,-225,26233
26233,2,-100,25734
25734,3,-25,25234
25234,3,-25,24733
24733,1,-225,24233
24233,3,-25,23732
23732,7,-225,23731
23731,2,-100,22729
22729,6,-100,23228
23228,4,0,22726
22726,6,-100,22725
22725,5,-25,22724
22724,7,-225,22722
22722,3,-25,22720
22720,3,-25,22219
22219,1,-225,21716
21716,2,-100,21214
21214,6,-100,21711
21711,3,-25,21209
21209,5,-25,21207
21207,3,-25,21204
21204,3,-25,21201
21201,3,-25,20699
20699,6,-100,21196
21196,6,-100,21694
21694,2,-100,21692
21692,3,-25,21689
21689,2,-100,21187
21187,5,-25,21685
21685,4,0,21683
21683,6,-100,22681
22681,1,-225,22679
22679,1,-225,22177
22177,5,-25,22676
22676,7,-225,23675
23675,7,-225,24174
24174,2,-100,24174
24174,2,-100,24173
24173,6,-100,24673
24673,5,-25,25173
25173,3,-25,25674
25674,1,-225,25674
25674,2,-100,25675
25675,5,-25,26175
26175,1,-225,26176
26176,6,-100,26677
26677,4,0,26679
26679,7,-225,27680
27680,6,-100,28182
28182,2,-100,28185
28185,1,-225,27687
27687,7,-225,28689
28689,6,-100,28692
28692,4,0,29195
29195,6,-100,29698
29698,1,-225,29201
29201,1,-225,29203
29203,3,-25,28706
28706,5,-25,29209
29209,1,-225,28711
28711,7,-225,28714
28714,1,-225,28716
28716,1,-225,28219
28219,4,0,27721
27721,1,-225,27222
27222,3,-25,27224
27224,7,-225,27225
27225,7,-225,27227
27227,6,-100,27228
27228,3,-25,26730
26730,4,0,26731
26731,4,0,26232
26232,3,-25,25732
25343,3,-25,24697
24697,3,-25,24697
24697,2,-100,24697
24697,5,-25,24697
24697,5,-25,25197
25197,3,-25,25197
25197,5,-25,25197
25197,4,0,25197
25197,6,-100,25698
25698,5,-25,26198
26198,3,-25,25699
25699,5,-25,26200
26200,4,0,26201
26201,4,0,26202
26202,3,-25,26202
26202,6,-100,26203
26203,6,-100,26705
26705,5,-25,26706
26706,6,-100,27207
27207,5,-25,27209
27209,6,-100,27711
27711,3,-25,27213
27213,6,-100,27714
27714,4,0,27716
27716,4,0,27218
27218,3,-25,27219
27219,4,0,26721
26721,3,-25,26722
26722,5,-25,26723
26723,6,-100,26724
26724,4,0,26725
26725,4,0,26226
26226,6,-100,26227
26227,3,-25,26228
26228,6,-100,26228
26228,3,-25,25729
25729,6,-100,25729
25729,5,-25,25730
25730,5,-25,25730
25730,4,0,25230
25230,5,-25,25230
25230,5,-25,24730
24730,3,-25,24730
24730,5,-25,24230
24230,3,-25,24229
24229,2,-100,23228
23228,2,-100,22727
22727,3,-25,22225
22225,3,-25,22223
22223,2,-100,21720
21720,4,0,21218
21218,4,0,21215
21215,4,0,21213
21213,4,0,21210
21210,2,-100,20707
20707,2,-100,20204
20204,5,-25,20701
20701,2,-100,20198
20198,2,-100,19694
19694,2,-100,19691
19691,2,-100,19687
19687,5,-25,19684
19684,2,-100,19680
19680,5,-25,20177
20177,5,-25,20674
20674,3,-25,20671
20671,5,-25,21169
21169,2,-100,21666
21666,5,-25,22164
22164,5,-25,22663
22663,2,-100,22661
22661,2,-100,22660
22660,4,0,23159
23159,3,-25,23658
23658,5,-25,24158
24158,4,0,24657
24657,2,-100,25158
25158,5,-25,25658
25658,6,-100,26659
26659,4,0,26660
26660,5,-25,27662
27662,3,-25,27664
27664,3,-25,28166
28166,6,-100,28669
28669,4,0,29172
29172,3,-25,29175
29175,6,-100,30179
30179,6,-100,30682
30682,5,-25,31187
31187,5,-25,31191
31191,6,-100,31696
31696,4,0,32201
32201,5,-25,32206
32206,3,-25,32211
32211,5,-25,32215
32215,6,-100,32220
32220,3,-25,32225
32225,3,-25,31730
31730,6,-100,31734
31734,4,0,31239
31239,3,-25,30743
30743,6,-100,30747
30747,5,-25,30751
30751,6,-100,30254
30254,5,-25,29758
29758,5,-25,29761
29761,5,-25,29264
29264,3,-25,28266
28266,4,0,27768
27768,5,-25,27270
27270,4,0,26771
26771,3,-25,25771
25771,6,-100,25772
25772,3,-25,24772
24772,5,-25,24271
24271,4,0,23770
23770,4,0,22769
22769,4,0,22267
22267,4,0,21764
21764,5,-25,21262
21262,4,0,20759
20759,2,-100,19755
19755,2,-100,18751
18751,2,-100,18246
18246,3,-25,17241
17241,3,-25,16736
16736,5,-25,16730
16730,2,-100,16224
16224,3,-25,15718
15718,5,-25,15711
15711,3,-25,15705
15705,5,-25,15699
15699,2,-100,15692
15692,2,-100,15186
15186,4,0,15679
15679,3,-25,15673
15673,4,0,15667
15667,3,-25,16161
16161,2,-100,16155
16155,2,-100,16649
16649,2,-100,16643
16643,5,-25,17638
17638,2,-100,17633
17633,4,0,18629
18629,3,-25,19125
19125,2,-100,19622
19622,4,0,20118
20118,3,-25,21116
21116,5,-25,22114
22114,4,0,22612
22612,2,-100,23111
23111,3,-25,24111
24111,2,-100,24610
24610,5,-25,25611
25611,6,-100,26612
26612,4,0,27614
27614,4,0,28116
28116,4,0,29119
29119,3,-25,29622
29622,5,-25,30626
30626,6,-100,31631
31631,3,-25,32136
32136,5,-25,33142
33142,6,-100,34148
34148,3,-25,34655
34655,3,-25,35162
35162,6,-100,35669
35669,4,0,36177
36177,4,0,36185
36185,6,-100,37193
37193,4,0,37201
37201,3,-25,37209
37209,6,-100,37218
37218,4,0,37226
37226,4,0,36734
36734,3,-25,36242
36242,3,-25,35750
35750,4,0,35257
35257,3,-25,34763
34763,5,-25,34270
34270,6,-100,33776
33776,6,-100,33782
33782,5,-25,32787
32787,5,-25,32292
32292,6,-100,31797
31797,6,-100,31301
31301,5,-25,30805
30805,3,-25,29808
29808,6,-100,29311
29311,3,-25,28313
28313,4,0,27315
27315,5,-25,26316
26316,5,-25,25816
25816,5,-25,24816
24816,2,-100,23815
23815,2,-100,22313
22313,4,0,21311
21311,5,-25,20808
20808,2,-100,19804
19804,3,-25,18300
18300,3,-25,17294
17294,4,0,16789
16789,2,-100,15782
15782,2,-100,14275
14275,5,-25,13768
13768,3,-25,13259
13259,3,-25,12251
12251,5,-25,12242
12242,5,-25,11733
11733,4,0,11724
11724,4,0,11215
11215,3,-25,11205
11205,2,-100,10695
10695,3,-25,10686
10686,3,-25,10676
10676,5,-25,11166
11166,2,-100,11157
11157,3,-25,11648
11648,5,-25,12139
12139,3,-25,12631
12631,2,-100,13123
13123,4,0,14116
14116,3,-25,14609
14609,2,-100,15102
15102,3,-25,15596
15596,5,-25,17090
17090,3,-25,17585
17585,3,-25,18581
18581,4,0,19577
19577,2,-100,20074
20074,5,-25,21072
21072,2,-100,21569
21569,4,0,22568
22568,5,-25,24067
24067,4,0,25067
25067,4,0,25568
25568,5,-25,27070
27070,3,-25,27571
27571,4,0,28574
28574,6,-100,30078
30078,4,0,31082
31082,4,0,32087
32087,6,-100,33092
33092,5,-25,34099
34099,6,-100,35606
35606,5,-25,36614
36614,6,-100,37623
37623,6,-100,38632
38632,4,0,39642
39642,5,-25,40153
40153,3,-25,40663
40663,5,-25,41174
41174,5,-25,41686
41686,4,0,42198
42198,5,-25,42209
42209,3,-25,42221
42221,5,-25,42233
42233,4,0,41744
41744,4,0,41255
41255,5,-25,40766
40766,3,-25,40277
40277,4,0,39287
39287,4,0,38796
38796,4,0,37805
37805,4,0,36813
36813,6,-100,36321
36321,3,-25,35328
35328,3,-25,34334
34334,4,0,33340
33340,6,-100,32845
32845,4,0,31850
31850,4,0,30853
30853,5,-25,29857
29857,3,-25,28859
28859,4,0,27861
27861,3,-25,26862
26862,3,-25,25863
25863,6,-100,25363
25363,6,-100,24363
24363,4,0,23361
23361,4,0,22860
22860,3,-25,21357
21357,3,-25,20354
20354,3,-25,19350
19350,4,0,18346
18346,5,-25,17340
17340,5,-25,16835
16835,3,-25,15828
15828,2,-100,14321
14321,2,-100,13313
13313,3,-25,11804
11804,4,0,11294
11294,4,0,10284
10284,4,0,9774
9774,2,-100,8762
8762,3,-25,7750
7750,5,-25,7238
7238,4,0,7226
7226,5,-25,7214
7214,2,-100,6701
6701,5,-25,6689
6689,5,-25,7177
7177,3,-25,7164
7164,5,-25,7653
7653,2,-100,8141
8141,2,-100,8130
8130,2,-100,8619
8619,3,-25,9108
9108,4,0,10098
10098,2,-100,10588
10588,5,-25,11579
11579,5,-25,13071
13071,5,-25,14064
14064,4,0,15057
15057,2,-100,15551
15551,5,-25,16545
16545,5,-25,17541
17541,3,-25,18536
18536,2,-100,19032
19032,5,-25,20029
20029,3,-25,21027
21027,3,-25,21524
21524,5,-25,22523
22523,3,-25,23022
23022,4,0,24021
24021,2,-100,24521
24521,4,0,25522
25522,3,-25,26023
26023,5,-25,27024
27024,3,-25,28026
28026,6,-100,29029
29029,5,-25,30033
30033,3,-25,30537
30537,5,-25,32042
32042,6,-100,33048
33048,6,-100,34554
34554,5,-25,35561
35561,4,0,36569
36569,6,-100,37578
37578,5,-25,39088
39088,6,-100,40098
40098,4,0,41109
41109,4,0,42121
42121,6,-100,43133
43133,3,-25,43646
43646,5,-25,44159
44159,4,0,44673
44673,6,-100,45687
45687,4,0,45701
45701,6,-100,46216
46216,5,-25,46230
46230,3,-25,45744
45744,6,-100,45758
45758,4,0,45272
45272,6,-100,44786
44786,5,-25,44299
44299,6,-100,43812
43812,6,-100,43324
43324,6,-100,42336
42336,5,-25,41847
41847,4,0,40858
40858,3,-25,39868
39868,3,-25,38377
38377,4,0,37886
37886,3,-25,36893
36893,3,-25,35901
35901,6,-100,35408
35408,5,-25,34914
34914,6,-100,34420
34420,6,-100,33927
33927,6,-100,33933
33933,4,0,33438
33438,3,-25,32943
32943,3,-25,32448
32448,6,-100,32453
32453,4,0,31958
31958,5,99975,31962
25343,3,-25,24714
24714,3,-25,24214
24214,6,-100,24713
24713,1,-225,24213
24213,6,-100,24713
24713,5,-25,24712
24712,2,-100,24212
24212,4,0,24211
24211,1,-225,23710
23710,2,-100,23209
23209,5,-25,23208
23208,4,0,23207
23207,7,-225,23706
23706,6,-100,24205
24205,4,0,24205
24205,2,-100,23704
23704,1,-225,23203
23203,1,-225,23202
23202,2,-100,22700
22700,7,-225,23199
23199,1,-225,22697
22697,6,-100,23196
23196,2,-100,23195
23195,2,-100,22694
22694,3,-25,22692
22692,6,-100,23191
23191,3,-25,23190
23190,5,-25,23689
23689,3,-25,23688
23688,6,-100,24187
24187,7,-225,24687
24687,1,-225,24687
24687,4,0,24687
24687,2,-100,24686
24686,6,-100,25186
25186,6,-100,25687
25687,2,-100,25687
25687,7,-225,26188
26188,1,-225,25689
25689,1,-225,25689
25689,4,0,25690
25690,5,-25,26191
26191,7,-225,26692
26692,5,-25,27193
27193,1,-225,26694
26694,5,-25,27196
27196,4,0,27197
27197,2,-100,26699
26699,7,-225,27200
27200,1,-225,27202
27202,3,-25,26703
26703,5,-25,27205
27205,5,-25,27206
27206,1,-225,26708
26708,1,-225,26709
26709,4,0,26710
26710,2,-100,26211
26211,3,-25,25711
25711,7,-225,26212
26212,2,-100,25713
25713,1,-225,25213
25213,2,-100,25213
25213,5,-25,25213
25213,3,-25,24713
24713,2,-100,24213
24213,5,-25,24712
24712,5,-25,24712
24712,4,0,24712
24712,5,-25,24711
24711,4,0,24711
24711,5,-25,24711
24711,7,-225,24711
24711,2,-100,24210
24210,3,-25,24210
24210,3,-25,24209
24209,6,-100,24209
24209,5,-25,24208
24208,6,-100,24708
24708,7,-225,25208
25208,6,-100,25208
25208,2,-100,24708
24708,7,-225,25208
25208,6,-100,25209
25209,5,-25,25709
25709,5,-25,25710
25710,7,-225,25710
25710,2,-100,25711
25711,1,-225,25211
25211,4,0,25211
25211,7,-225,25211
25211,6,-100,25712
25712,6,-100,25712
25712,5,-25,25713
25713,4,0,25714
25714,1,-225,25214
25214,4,0,25214
25214,5,-25,25215
25215,4,0,25215
25215,1,-225,24715
24715,1,-225,24214
24214,5,-25,24714
24714,5,-25,24714
24714,7,-225,24714
24714,5,-25,24713
24713,7,-225,25214
25214,7,-225,25214
25214,6,-100,25714
25714,3,-25,25214
25214,1,-225,24714
24714,4,0,24714
24714,3,-25,24214
24214,7,-225,24714
24714,4,0,24713
24713,3,-25,24213
24213,4,0,24212
24212,1,-225,23712
23712,5,-25,23711
23711,1,-225,23710
23710,3,-25,23209
23209,2,-100,22707
22707,2,-100,22706
22706,5,-25,22704
22704,5,-25,22703
22703,3,-25,22701
22701,5,-25,23200
23200,5,-25,23199
23199,5,-25,23198
23198,5,-25,23697
23697,2,-100,23196
23196,1,-225,23195
23195,6,-100,23694
23694,1,-225,23193
23193,5,-25,23692
23692,7,-225,24191
24191,2,-100,24191
24191,4,0,24190
24190,1,-225,24190
24190,6,-100,24689
24689,2,-100,24189
24189,3,-25,24188
24188,1,-225,24188
24188,5,-25,24688
24688,6,-100,25188
25188,3,-25,25188
25188,2,-100,25188
25188,6,-100,25688
25688,2,-100,25188
25188,4,0,25689
25689,4,0,25689
25689,7,-225,26190
26190,4,0,26191
26191,5,-25,26692
26692,3,-25,26693
26693,3,-25,26694
26694,4,0,26696
26696,1,-225,26697
26697,4,0,26698
26698,7,-225,27199
27199,4,0,27201
27201,5,-25,27202
27202,3,-25,27204
27204,3,-25,27205
27205,7,-225,27207
27207,4,0,27208
27208,2,-100,26710
26710,5,-25,27211
27211,6,-100,27212
27212,7,-225,27714
27714,3,-25,27216
27216,2,-100,26717
26717,6,-100,27218
27218,4,0,26720
26720,3,-25,26721
26721,1,-225,26222
26222,1,-225,25722
25722,2,-100,25222
25222,5,-25,25222
25222,7,-225,25222
25222,1,-225,24722
24722,6,-100,24722
24722,2,-100,24221
24221,2,-100,23720
23720,3,-25,23219
23219,7,-225,23718
23718,3,-25,23217
23217,4,0,23216
23216,5,-25,23215
23215,4,0,23213
23213,4,0,23212
23212,6,-100,23211
23211,3,-25,23210
23210,2,-100,22708
22708,3,-25,22206
22206,5,-25,22705
22705,1,-225,22203
22203,3,-25,22201
22201,6,-100,22699
22699,1,-225,22197
22197,3,-25,22195
22195,4,0,22193
22193,5,-25,22692
22692,2,-100,22190
22190,6,-100,22688
22688,6,-100,23187
23187,6,-100,23687
23687,2,-100,23686
23686,1,-225,23685
23685,2,-100,23684
23684,2,-100,23183
23183,7,-225,24182
24182,3,-25,24182
24182,2,-100,24181
24181,7,-225,24681
24681,1,-225,24680
24680,4,0,24680
24680,1,-225,24680
24680,4,0,25180
25180,6,-100,25680
25680,3,-25,25681
25681,1,-225,25681
25681,2,-100,25682
25682,1,-225,25682
25682,1,-225,25183
25183,2,-100,25183
25183,2,-100,25183
25183,5,-25,25683
25683,6,-100,26184
26184,5,-25,26685
26685,4,0,26687
26687,2,-100,26688
26688,6,-100,27189
27189,3,-25,27191
27191,2,-100,27192
27192,2,-100,26694
26694,7,-225,27195
27195,6,-100,27697
27697,7,-225,28199
28199,1,-225,27701
27701,4,0,27703
27703,7,-225,28205
28205,3,-25,28208
28208,3,-25,27710
27710,2,-100,27711
27711,3,-25,27213
27213,3,-25,27214
27214,2,-100,26715
26715,5,-25,26717
26717,7,-225,26718
26718,1,-225,26219
26219,1,-225,25719
25719,1,-225,25220
25220,7,-225,25720
25720,6,-100,25721
25721,1,-225,25221
25221,4,0,25221
25221,2,-100,24721
24721,3,-25,24220
24220,1,-225,23719
23719,5,-25,23719
23719,7,-225,23718
23718,3,-25,23717
23717,2,-100,23216
23216,5,-25,23214
23214,5,-25,23213
23213,5,-25,23212
23212,7,-225,23711
23711,5,-25,23710
23710,1,-225,23209
23209,2,-100,22708
22708,6,-100,23207
23207,5,-25,23205
23205,6,-100,23705
23705,1,-225,23203
23203,5,-25,23702
23702,3,-25,23201
23201,5,-25,23700
23700,6,-100,23700
23700,2,-100,23699
23699,1,-225,23198
23198,7,-225,23697
23697,1,-225,23696
23696,7,-225,24195
24195,6,-100,24195
24195,7,-225,24695
24695,6,-100,25195
25195,4,0,25195
25195,2,-100,25196
25196,2,-100,24696
24696,7,-225,25196
25196,1,-225,25196
25196,5,-25,25196
25196,7,-225,25697
25697,1,-225,25697
25697,3,-25,25698
25698,4,0,25698
25698,4,0,25699
25699,6,-100,26199
26199,7,-225,26200
26200,1,-225,26201
26201,4,0,26202
26202,5,-25,26203
26203,5,-25,26704
26704,1,-225,26205
26205,3,-25,26206
26206,3,-25,25706
25706,4,0,25707
25707,6,-100,26208
26208,5,-25,26209
26209,7,-225,26710
